FORMAT:REFORMULATION					
[TEXT ID]	[TEXTE PRONONCÉ (FRANÇAIS (FRANCE))]	[TEXTE AFFICHÉ]	[PERSONNAGE]	[NOTES]	
tm_ospjn7z4czc3tcm5	La user story 3 concerne l’autonomie du drone : en tant que pilote, je souhaite que le drone ait une autonomie de 15 minutes afin d’effectuer un aller retour sur la rivière.	"La ""user story 3"" concerne l’autonomie du drone : en tant que pilote, je souhaite que le drone ait une autonomie de 15 minutes afin d’effectuer un aller/retour sur la rivière."	Marc		
tm_8lzqs6ia49uhh7rk		Ah OK, donc l’autonomie n’est pas suffisante.	Hubert		
tm_n3wufuxdraojrm0n	Non, les essais ont montré une diminution, trop importante de la charge de la batterie, au bout de 10 minutes !!	Non, les essais ont montré une diminution trop importante de la charge de la batterie au bout de 10 minutes !!	Marc		
tm_98tp43stk0tbj2tr		Bon, ben, globalement, moyennant cette correction, je suis satisfait de cette deuxième version, qui est déjà bien fonctionnelle.	Hubert		
tm_63kztay6zyewa8aq		Je suis OK pour l’accepter et passer à la suite.	Hubert		
tm_vnffk2kdnl5jdrpm		Que fait-on maintenant ?	Hubert		
tm_x9bwpdhw2czxp5wu		Je te propose de définir ce que l’on met dans le sprint 3, qui aura la même durée et le même budget.	Isabelle		
tm_2dv63nek5or5cen1		C’est-à-dire 4 semaines et 1 200 €.	Isabelle		
tm_pxkx7we3t95hnj4n		"Contrairement aux idées reçues, la méthode agile n’est pas une méthode empirique où l’on fait fluctuer la durée et le budget des sprints en fonction des besoins et évènements.

La seule variable d’ajustement dans cette méthode est le nombre de fonctions que l’on va développer selon le temps et le budget consacrés."	APPRENANT		
tm_5rgxaaviho24cbpb		Marc suggère d’associer la thématique de localisation du drone à ce sprint, et d’y inclure toutes les user stories relatives au sujet.	Isabelle		
tm_fiyedl5jii7wqaib		Oui, je pense que c’est possible.	Marc		
tm_z8p0rd4a76sd9zlt		Notre estimation lors du planning poker d’équipe nous a conduits à estimer la difficulté du package à 32 points au total.	Marc		
tm_6g7susudbsnafwa4		C'est légèrement supérieur au sprint précédent, qui était de 28 points, mais nous gagnons en efficacité jour après jour.	Marc		
tm_ckg2138zu808ayk7	Planning poker ?	"""Planning poker"" ?"	Hubert		
tm_kx75phcxb00a3lju	Encore un terme de la méthode screum, je présume ?	Encore un terme de la méthode SCRUM, je présume ?	Hubert		
tm_vdkafjj81if4hqz5		Vous ne jouez quand même pas au poker pendant le travail ?	Hubert		
tm_7nqvzslx66x3jr2t		Non, je te rassure.	Marc		
tm_cu421ase0dtzr2tl		Mais c’est vrai que cela se joue avec des cartes.	Marc		
tm_kp1zxa2wnbpv0u55		Pour chaque user story, chaque participant choisit dans son paquet personnel une carte avec un chiffre.	Marc		
tm_nqocb4x5zdr5yd7s		Le chiffre représente le niveau de difficulté qu’il estime pour la user story.	Marc		
tm_vnijg24l54xbipl1		Dans un premier temps, il ne montre pas sa carte.	Marc		
tm_tvkk5xmqitiez7my		Puis tout le monde fait tapis en même temps.	Marc		
tm_le6uezg11m2hb9gh		Intéressant...	Hubert		
tm_auryjughae2pvu5l		Je pourrai jouer avec vous ?	Hubert		
tm_75gqrs8krryajqif		Pourquoi pas ?	Marc		
tm_2przno44e84bjxa2		Heu, je ne voudrais pas vous brusquer, mais j’ai une réunion qui suit.	Isabelle		
tm_64267r2a3dgsf4cg		On est d’accord pour ce package, oui ou non ?	Isabelle		
tm_mqipwqav34f3h2pk		Il me semble que ce package va sécuriser nettement le fonctionnement.	Hubert		
tm_aexdjr1bzvcntsx3		Donc OK pour la localisation !	Hubert		
tm_gq2delayc80ceu4c		Très bien, au boulot	Isabelle		
tm_dbtymstob7viooic		Tous les habitants du village de Ramatowa sont rassemblés. Des représentants du village de Bamalowi ainsi que leur chef sont là aussi. Émilie est un peu émue. Le drone est prêt à décoller. Bruno a accroché la charge de médicaments en bas du drone et Hubert vient de demander le silence.	APPRENANT		
tm_pk0bizcy2x83b5eo		Mes chers amis, aujourd’hui est un grand jour pour notre association, le village de Ramatowa, et le village de Bamalowi.	Hubert		
tm_cdhgkf246lgn9z8c		Nous inaugurons une nouvelle ère de communication moderne et plus sécurisante : la voie des drones.	Hubert		
tm_4717x8eggj1yj8fe		Elle va nous permettre d’améliorer notre service de livraison de médicaments en diminuant le nombre de kilomètres que nous avons à parcourir à chaque tournée pour le consacrer à votre santé et au dialogue.	Hubert		
tm_j5sc8bp1kszpiuz9		Les drones vous permettront aussi de mettre en place quelques petits échanges commerciaux entre vos deux villages.	Hubert		
tm_wspoqdgg967jg63j		Je tiens d’ailleurs à remercier vos deux chefs Gérard et Nurumbé pour leur collaboration active.	Hubert		
tm_kk20fltm6x4b6k1y		Ceci dit, fini les beaux discours et place à l’action.	Hubert		
tm_5b86ddei067l8jtb		Émilie sera le pilote pour l’aller avec un premier drone.	Hubert		
tm_p6g4l4u2yv1iqf57		Nous l’avons envoyé en formation pendant une semaine à l’École Nationale de l’Aviation Civile française, et depuis je vous assure qu’elle s'entraîne jour et nuit.	Hubert		
tm_g75cdyz8ivrv3rpx		Édouard, le neveu de votre chef bien-aimé, fera le retour avec un deuxième drone.	Hubert		
tm_wpc8l1pirq7hfqg3		Je suis sûr qu’il ne déméritera pas non plus, car Gérard  m’a assuré qu’il s'entraînait depuis de nombreuses semaines dans les champs voisins.	Hubert		
tm_ozwmmkn4j4a46xx4		Il parraîtrait même que cela faisait un peu de bruit !!	Hubert		
tm_u82q43qdpe5u7sle		À toi Émilie !	Hubert		
tm_esv6inkaculn2yup		"Émilie prend la télécommande du drone et commence à mettre les gaz. Le bruit s’amplifie. 

Le drone commence à bouger puis à s’élever en l’air. On le voit partir au-dessus de la rivière. Tout se passe bien. Une petite rafale de vent survient alors. Le drone semble tanguer vers la droite. Tout le monde s’écrie ""Oh"". Mais le drone récupère automatiquement de la rafale et reprend son cap. La foule est soulagée. Émilie pilote à merveille et pose le drone à 2 mètres de la croix cible grâce à la caméra fixée à l’avant qui lui permet de voir où le drone se trouve. Tout le monde l'applaudit.

Vient le tour d'Édouard, neveu du chef. Une nouvelle cargaison est attachée. Édouard actionne les gaz et le drone s’envole très rapidement. La conduite est plus nerveuse que celle d'Émilie et le drone zigzague un peu, mais finalement, il arrive à bon port. 

Tout le monde applaudit de nouveau. Le drone ramène dans sa cargaison : quatre jolis colliers de perles. Hubert s’approche de la cargaison, s’empare des colliers et reprend la parole."	APPRENANT		
tm_b749zvfkn7knto2g		Je voudrais maintenant remercier au nom des deux villages et de notre association ceux sans lesquels cette réalisation n’aurait pas été possible.	Hubert		
tm_jzxa5z2wvqq7xsma		J’ai nommé : Isabelle, Marc, John et Odile.	Hubert		
tm_o0e302kpqix5iu7o		Avancez les enfants !	Hubert		
tm_lx7sqr2iuv1ohy1l		La réalisation de ce drone n’a pas été sans obstacle, je le sais.	Hubert		
tm_j1jahbnshkm114b4		Vous avez dû surmonter de nombreuses difficultés techniques, et aussi quelques crashs.	Hubert		
tm_fsfqp1ewqma1yjpo		Il faudra d’ailleurs se rappeler de faire plus de test en amont avant d’aller faire des essais sur site.	Hubert		
tm_l5vizvpkp21u3awm		Ça peut faire faire quelques économies !	Hubert		
tm_52q3ygzoepk4p1v8		Enfin, bref, ceci est notre cuisine interne.	Hubert		
tm_8kzau3yee8m479sp		Toujours est-il qu’aujourd’hui, vous avez fait la démonstration que votre système marche et qu’il est fiable, même face aux rafales de vent.	Hubert		
tm_ss5fbuotna3yycfc		"C’est pourquoi, au nom du village de Ramatowa, du village de Bamalowi,  et de la Croix Rouge, je vous fais les parrains officiels de cette nouvelle voie aérienne, que nous venons d’ouvrir, et que nous allons baptiser la voie ""Ramatowi""."	Hubert		
tm_f7z492cdxrhjbnd4		Bravo à tous les quatre, et merci pour le magnifique travail effectué !	Hubert		
tm_qe9bd4glemmcgfvs		Et longue vie à Ramatowi !	Hubert		
tm_qzfbnxdas09u0777		Hubert met le collier autour du cou des 4 membres de l’équipe pendant que de nouveau les applaudissements retentissent.	APPRENANT		
tm_1pjoz7tjq3pndln4		"L’intervention d’Hubert illustre parfaitement de ce qu’il faut faire à la fin d’un projet : un évènement festif où l’on invite toutes les parties prenantes, où l’on fait un bilan du travail réalisé avec les points forts et les points faibles et surtout où l’on remercie toute l’équipe du projet ! 

La phase de conclusion d’un projet est souvent bâclée et provoque dans ce cas des frustrations. Elle peut même entrainer une certaine répugnance des participants à participer aux futurs projets. Il ne faut pas la sous-estimer. D’autant plus qu’elle est l’occasion pour l’entreprise de capitaliser du savoir et d’enregistrer les leçons apprises dans un document dédié."	APPRENANT		
tm_nx3z5k11rpl26pu9		"Voilà, cette histoire est finie.

Il ne vous reste plus qu'à vous embarquer à votre tour dans cette fabuleuse aventure de l'ingénierie aéronautique, qui vous permettra de concevoir, développer et maintenir de manière fiable, durable et responsable nos futurs systèmes de navigation et de contrôle. 

Bonne chance !"	APPRENANT		
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
